order_id,customer_age,customer_tenure_days,product_category,product_price,days_since_last_purchase,previous_returns,product_rating,discount_applied,size_purchased,is_return
465,33,346,Fashion,20.9,33,0,4.0,0,L,0
2441,55,319,Home_Decor,81.64,14,1,3.3,0,,0
202,41,399,Fashion,18.78,3,0,4.1,0,XL,0
6281,36,317,Fashion,12.11,75,1,3.4,0,S,0
1092,34,228,Fashion,14.47,56,0,4.4,0,M,1
4963,33,500,Fashion,14.05,58,0,3.8,0,M,0
7297,25,65,Electronics,116.22,34,1,3.6,0,,0
6444,45,176,Electronics,64.43,45,0,3.3,1,,0
8211,42,1025,Home_Decor,187.96,57,0,3.9,0,,1
3015,27,1,Fashion,75.92,15,0,4.5,0,M,0
3131,33,51,Fashion,15.65,105,0,4.1,0,L,1
2767,34,215,Electronics,10.26,12,0,4.1,0,,0
4553,45,11,Fashion,52.52,23,0,4.3,0,M,0
7551,39,560,Fashion,13.45,20,0,4.4,0,L,0
1066,21,568,Electronics,52.05,107,1,3.6,1,,0
6958,56,124,Fashion,83.73,2,0,2.7,1,L,1
4634,45,289,Electronics,13.82,0,1,4.1,1,,0
8456,43,582,Fashion,23.77,5,0,4.4,0,M,0
3134,52,118,Fashion,22.76,33,0,4.4,0,S,0
7346,22,140,Electronics,57.93,2,2,4.5,0,,0
5885,18,257,Fashion,63.35,29,0,2.9,1,M,0
3811,23,201,Fashion,18.29,3,0,3.9,0,S,0
9182,30,275,Electronics,71.55,2,0,3.7,0,,1
4865,34,230,Home_Decor,78.63,37,1,3.7,0,,0
5054,31,133,Electronics,85.79,121,0,3.0,0,,0
7079,41,835,Fashion,24.93,2,0,3.6,0,M,0
8098,48,97,Home_Decor,17.84,44,0,3.8,0,,0
9912,46,266,Electronics,28.15,16,2,3.1,0,,0
6191,47,138,Fashion,207.18,67,0,4.1,0,S,0
1077,18,36,Fashion,35.37,76,0,4.6,0,M,1
470,28,1,Electronics,10.0,126,0,2.6,0,,0
1254,39,17,Fashion,116.11,14,1,4.4,0,S,0
9755,29,376,Fashion,19.91,35,0,3.5,1,M,1
6572,19,964,Fashion,35.91,21,0,4.2,0,M,1
4503,18,203,Fashion,83.71,98,0,4.4,0,L,1
9535,44,49,Home_Decor,73.7,23,0,3.9,1,,0
1615,32,426,Electronics,25.63,16,0,4.2,1,,0
2300,18,147,Fashion,33.07,15,1,3.3,0,L,0
3522,18,378,Fashion,31.23,14,1,4.4,1,XXL,1
8325,35,525,Electronics,10.0,43,0,3.3,1,,0
2239,30,219,Home_Decor,23.28,44,1,5.0,0,,0
8244,51,1797,Electronics,24.37,31,1,3.8,0,,1
2008,25,13,Fashion,43.97,7,2,4.1,1,S,0
4728,29,1462,Fashion,134.78,9,0,3.8,0,M,0
2732,55,421,Home_Decor,29.04,43,0,3.7,0,,0
5039,54,485,Fashion,21.82,132,0,4.6,0,M,1
4667,27,81,Fashion,16.87,7,0,3.0,0,M,1
3229,44,416,Fashion,17.89,50,0,3.8,0,S,0
6004,28,1730,Fashion,37.64,17,0,4.2,0,L,0
8897,41,54,Home_Decor,39.48,11,1,2.7,1,,0
7385,32,310,Electronics,65.68,95,1,3.8,0,,0
2446,38,3,Electronics,17.9,46,1,3.6,1,,0
4315,30,1124,Fashion,38.2,59,0,5.0,0,L,0
6564,52,75,Fashion,84.8,40,1,4.5,0,L,0
1707,43,941,Home_Decor,34.73,54,0,4.8,0,,0
9210,45,570,Fashion,19.45,36,0,3.6,0,XXL,1
9847,38,238,Electronics,37.49,63,0,4.0,1,,0
8323,56,436,Fashion,32.84,1,0,3.8,0,L,0
3776,40,430,Electronics,14.85,21,2,4.8,1,,0
8522,37,990,Fashion,38.86,18,0,3.7,0,S,0
2797,41,642,Electronics,90.98,8,0,2.5,0,,0
6493,46,375,Home_Decor,10.0,121,0,5.0,1,,0
4233,27,122,Electronics,25.86,34,1,3.4,0,,0
2972,34,509,Fashion,12.03,14,0,3.7,0,M,0
743,27,47,Fashion,34.88,12,1,3.5,0,XXL,1
7408,43,248,Fashion,45.88,49,1,3.8,0,M,0
8731,29,687,Fashion,18.42,76,1,2.8,0,M,1
3321,37,497,Home_Decor,11.42,114,0,3.2,1,,0
6577,27,1909,Fashion,21.76,2,2,4.0,0,M,0
7646,28,1087,Electronics,25.92,22,0,4.4,0,,0
3501,49,211,Fashion,26.29,91,0,2.9,1,M,1
8265,18,366,Home_Decor,30.69,26,0,5.0,0,,0
9614,18,196,Fashion,38.19,72,0,4.2,0,S,1
5135,18,112,Fashion,27.97,52,0,4.7,0,M,0
8709,51,86,Home_Decor,83.18,47,0,3.8,0,,0
4945,55,515,Fashion,30.82,84,0,3.6,0,S,0
2804,22,546,Fashion,17.14,22,0,4.8,1,XL,0
9311,58,1115,Electronics,34.09,22,1,4.0,1,,0
8266,32,461,Fashion,15.53,10,0,3.4,0,M,1
4768,31,239,Fashion,43.93,25,1,4.0,1,M,0
2287,44,326,Fashion,10.0,11,0,3.8,0,XL,0
8009,31,166,Home_Decor,10.0,23,1,4.0,0,,1
7714,38,130,Fashion,98.2,23,0,4.4,0,M,0
9499,35,94,Fashion,18.24,7,0,2.7,1,S,1
2671,26,231,Electronics,22.94,2,1,4.9,0,,1
8392,33,140,Electronics,19.52,40,1,4.8,0,,0
5240,45,204,Fashion,31.85,64,0,3.3,0,XXL,1
236,42,687,Home_Decor,43.57,77,1,3.2,1,,0
7155,30,1017,Fashion,27.48,42,1,4.1,0,S,1
945,57,144,Electronics,26.1,27,1,3.8,1,,0
7836,25,242,Home_Decor,18.16,23,0,3.8,0,,0
8858,36,30,Electronics,326.66,168,2,4.0,0,,0
3205,23,384,Home_Decor,11.29,23,0,4.8,0,,0
746,26,55,Home_Decor,41.74,36,0,3.6,1,,0
4694,41,93,Fashion,53.87,48,0,3.9,1,XXL,0
5770,18,340,Fashion,12.74,59,3,3.7,1,S,0
7432,18,78,Electronics,27.48,65,1,4.3,1,,0
4717,63,157,Home_Decor,22.23,25,0,3.2,0,,0
5956,45,243,Fashion,15.02,40,0,4.4,0,L,0
6167,48,284,Electronics,25.04,12,1,4.8,1,,0
5518,42,43,Fashion,10.0,51,0,3.4,1,L,0
1977,48,564,Fashion,17.96,46,0,4.5,1,L,0
8341,36,16,Home_Decor,81.32,87,2,3.9,1,,0
9745,41,804,Fashion,51.36,2,0,3.9,0,M,0
3432,51,699,Fashion,40.65,73,0,3.5,1,S,0
1562,26,37,Fashion,10.0,44,0,2.8,0,L,1
405,29,72,Fashion,56.85,47,0,4.5,0,XL,1
535,27,295,Home_Decor,64.45,28,1,3.9,0,,0
330,42,738,Home_Decor,93.81,22,0,3.9,0,,0
8507,47,1648,Fashion,38.47,49,0,5.0,0,XXL,1
2034,41,4,Home_Decor,25.71,72,1,4.3,0,,0
7164,18,115,Home_Decor,31.0,64,1,2.9,0,,0
4558,39,53,Fashion,266.87,10,1,4.1,1,L,1
6849,65,681,Fashion,41.59,40,0,3.8,0,M,0
2838,54,678,Fashion,14.9,0,0,4.0,0,L,0
6873,18,951,Fashion,35.64,16,3,4.0,0,XS,0
3345,23,181,Fashion,11.88,65,0,5.0,0,M,0
4543,18,507,Fashion,14.8,28,0,3.6,0,L,1
5406,35,741,Fashion,62.54,39,2,4.5,0,S,0
9988,18,30,Home_Decor,13.56,55,0,3.6,0,,0
5592,31,133,Fashion,13.93,5,0,3.7,1,L,1
1033,39,1065,Home_Decor,16.31,30,1,3.3,0,,0
76,44,75,Electronics,39.68,11,0,4.2,1,,0
8347,30,79,Fashion,13.81,12,1,2.9,0,M,0
7945,39,859,Fashion,71.23,30,0,4.3,0,L,1
8795,21,530,Home_Decor,16.45,4,0,4.2,0,,1
3622,39,6,Electronics,11.71,41,1,4.2,0,,1
1782,34,1144,Fashion,110.07,9,0,4.0,0,M,0
9761,18,252,Electronics,31.17,94,0,4.3,1,,0
5614,36,111,Fashion,32.26,109,1,4.0,0,L,0
2366,53,916,Home_Decor,10.0,42,1,3.8,0,,0
838,23,970,Fashion,15.84,6,0,4.7,1,M,1
9680,34,211,Fashion,40.35,4,0,3.7,0,S,0
3155,22,574,Electronics,21.91,123,1,3.9,0,,1
809,50,35,Fashion,81.15,59,0,4.0,0,L,0
7444,44,648,Fashion,25.27,43,1,4.4,0,L,0
7146,40,126,Electronics,86.26,0,0,3.6,1,,0
759,24,155,Fashion,10.0,5,1,3.4,1,L,1
4795,33,351,Fashion,77.82,17,0,3.9,0,L,0
3535,60,93,Electronics,23.99,28,0,4.5,0,,0
8624,49,135,Home_Decor,15.28,27,1,4.5,0,,0
5071,20,148,Fashion,31.52,10,0,4.3,0,M,0
1925,59,624,Home_Decor,10.4,59,0,3.6,0,,0
2112,33,714,Fashion,33.32,41,1,3.5,1,L,1
9981,29,397,Electronics,29.09,6,0,4.0,1,,0
7952,46,232,Fashion,64.48,42,0,3.6,0,XS,0
4843,43,55,Fashion,216.51,4,0,4.1,0,S,1
8279,24,1811,Fashion,46.72,7,0,4.2,1,S,0
2363,18,378,Fashion,61.2,4,1,4.4,0,S,0
4580,44,552,Fashion,38.75,29,0,5.0,0,L,0
1864,18,1475,Home_Decor,19.1,61,1,5.0,0,,1
9398,29,117,Fashion,20.58,3,1,3.9,0,L,0
5990,30,519,Electronics,25.25,135,1,4.8,0,,0
841,34,147,Electronics,19.16,9,0,3.5,0,,0
3962,57,115,Fashion,10.0,9,1,3.4,1,S,1
7953,31,251,Electronics,10.0,35,1,3.5,0,,0
1474,35,445,Home_Decor,13.33,27,0,4.5,1,,0
5903,33,59,Fashion,23.47,77,1,3.4,0,L,1
5344,28,1709,Electronics,17.92,124,1,5.0,1,,0
950,37,201,Fashion,12.55,30,1,4.4,0,L,0
6065,37,349,Fashion,63.1,188,1,4.3,0,L,0
3239,37,991,Electronics,10.17,15,0,4.1,0,,0
3662,26,1011,Fashion,23.9,5,0,3.3,0,L,0
1921,18,326,Electronics,31.81,14,0,2.8,0,,0
1480,29,124,Fashion,10.69,40,1,4.2,0,M,0
6643,24,636,Fashion,75.31,40,1,3.8,0,M,1
397,18,163,Fashion,21.94,8,0,4.4,0,M,0
4463,45,536,Electronics,11.93,7,1,3.5,0,,0
7910,44,407,Fashion,45.16,24,0,3.6,0,XS,0
2120,32,281,Electronics,89.64,84,0,4.7,0,,0
9054,30,147,Electronics,29.4,10,0,3.4,0,,0
5585,49,406,Fashion,20.31,0,2,4.0,0,XL,1
5378,18,409,Fashion,30.99,39,1,5.0,0,L,0
5391,26,194,Fashion,51.8,23,0,4.9,1,L,0
3091,18,45,Fashion,10.0,27,0,3.3,1,M,0
2552,18,190,Fashion,10.0,85,1,4.3,0,M,1
1859,38,186,Fashion,41.75,22,1,3.1,0,M,0
5295,50,207,Fashion,26.56,54,0,3.5,0,L,0
7062,42,400,Fashion,37.61,42,0,4.2,0,S,1
265,31,278,Home_Decor,107.28,17,0,3.7,0,,1
9612,42,191,Fashion,49.45,115,0,3.8,0,M,0
7872,57,505,Fashion,59.4,17,0,3.9,1,L,0
8180,31,90,Fashion,60.47,46,0,4.3,1,M,1
9730,39,3,Fashion,101.65,146,0,3.3,0,XL,1
4371,18,1381,Fashion,20.3,33,1,4.4,1,L,0
9958,22,256,Fashion,99.26,27,1,4.2,1,L,0
6901,46,31,Fashion,38.09,64,0,4.4,0,S,0
1357,28,321,Fashion,10.0,31,1,3.9,0,S,1
7421,29,255,Home_Decor,13.24,0,1,4.2,0,,0
6081,53,67,Fashion,28.32,14,1,3.6,0,L,0
8621,25,36,Fashion,10.0,4,1,3.9,1,M,0
8263,32,362,Fashion,17.55,40,1,4.2,0,XS,1
2669,41,12,Electronics,33.87,9,0,3.9,0,,0
8904,36,7,Fashion,29.24,26,0,4.9,0,L,0
1872,32,144,Electronics,36.07,93,0,3.5,0,,1
6816,37,2074,Electronics,10.0,15,0,3.7,0,,1
1116,39,120,Electronics,33.2,62,0,4.6,1,,0
1251,38,947,Fashion,20.98,0,1,4.5,0,XXL,0
8061,36,1526,Fashion,15.37,2,1,3.9,0,M,0
1773,27,142,Fashion,26.74,23,0,3.7,1,XL,1
704,18,103,Home_Decor,75.99,41,0,2.9,1,,0
6382,18,139,Fashion,29.86,34,0,4.3,0,M,0
6892,75,150,Fashion,33.8,39,1,3.7,1,M,0
3083,18,222,Home_Decor,18.77,2,0,4.5,1,,0
9076,53,293,Home_Decor,17.31,49,0,5.0,0,,0
7837,43,202,Electronics,33.42,38,0,4.4,0,,0
1717,38,645,Electronics,18.53,40,0,3.2,0,,0
61,29,307,Fashion,10.0,71,0,4.2,0,L,0
9346,33,13,Electronics,28.47,0,1,3.0,1,,1
682,21,254,Electronics,27.66,19,1,5.0,1,,0
9353,22,498,Fashion,179.37,81,0,4.5,1,M,0
7039,18,181,Fashion,41.16,17,1,3.2,1,S,0
5399,18,82,Fashion,33.66,94,0,3.8,1,S,0
2918,43,124,Home_Decor,58.5,20,1,4.3,1,,0
182,24,265,Electronics,13.51,107,0,5.0,0,,0
6855,35,194,Home_Decor,224.13,59,1,2.6,0,,0
536,35,636,Fashion,31.89,123,1,3.5,1,L,0
5250,40,603,Electronics,63.02,81,0,3.6,0,,0
4754,30,71,Fashion,22.21,146,0,4.0,0,M,1
6658,53,1060,Fashion,28.46,62,0,3.1,0,S,0
2006,37,572,Electronics,84.02,17,0,4.4,0,,0
4141,42,468,Fashion,34.13,11,0,3.6,1,L,1
4548,34,175,Electronics,59.45,136,3,4.2,1,,1
5141,28,122,Fashion,25.41,58,1,4.4,0,M,0
5092,26,65,Fashion,58.29,10,0,4.1,1,M,0
4524,59,460,Fashion,79.45,19,0,4.8,0,L,0
2182,30,186,Fashion,71.64,38,0,4.1,0,XXL,1
3240,46,56,Electronics,16.45,21,1,3.6,0,,0
3972,21,631,Fashion,23.15,44,1,3.5,1,XXL,1
8617,18,127,Electronics,92.55,19,0,4.0,1,,0
557,29,210,Fashion,29.04,30,0,4.1,0,S,0
2123,34,221,Fashion,36.79,8,1,3.4,0,S,0
2396,18,100,Fashion,10.18,40,1,4.7,0,XL,0
796,47,510,Fashion,29.22,56,1,4.1,0,L,0
5364,23,358,Electronics,36.99,1,0,3.3,0,,0
7119,24,202,Electronics,72.91,114,1,4.2,1,,0
545,18,76,Electronics,43.06,17,0,4.9,0,,1
5086,62,196,Home_Decor,57.67,47,1,3.8,1,,0
3532,57,528,Fashion,104.84,55,1,3.9,0,M,0
6884,32,3,Electronics,10.17,17,0,3.6,1,,1
1521,49,128,Electronics,47.19,23,0,4.6,0,,0
9959,42,374,Electronics,27.43,67,0,3.8,1,,1
404,35,723,Fashion,52.51,44,1,4.2,0,M,0
3815,19,14,Fashion,81.28,128,1,4.3,1,L,0
5833,21,417,Fashion,32.05,12,0,3.7,0,S,0
2401,26,55,Home_Decor,13.89,2,1,5.0,0,,0
3709,40,61,Electronics,80.41,44,0,4.7,0,,0
2319,28,575,Electronics,51.38,20,0,3.6,0,,0
3036,40,10,Fashion,49.94,6,0,4.1,0,XS,0
555,39,559,Fashion,37.39,68,0,4.3,0,M,1
3747,18,302,Fashion,324.12,10,1,4.2,0,M,0
2525,46,121,Fashion,62.14,27,0,4.3,1,M,0
893,47,24,Home_Decor,34.2,10,0,4.2,1,,1
7150,26,972,Fashion,91.01,183,0,3.6,0,S,0
2563,23,75,Electronics,189.31,34,0,4.2,0,,0
1080,45,414,Home_Decor,47.82,13,1,4.5,0,,1
3953,61,317,Electronics,26.28,63,0,3.8,0,,0
6321,49,205,Fashion,32.02,4,0,3.9,1,L,0
3089,18,399,Home_Decor,38.58,25,0,4.4,0,,1
6540,22,1544,Electronics,50.45,66,1,4.1,0,,1
81,32,70,Fashion,48.02,31,1,4.1,0,L,0
4563,24,319,Fashion,64.28,19,0,3.2,1,XL,0
5138,43,223,Fashion,87.47,37,1,4.2,0,XL,0
8364,29,678,Home_Decor,138.58,3,0,3.4,0,,1
2345,18,1518,Electronics,17.76,3,0,3.2,1,,1
9678,54,8,Fashion,27.56,27,2,3.4,0,S,0
5313,25,226,Electronics,91.84,16,0,4.1,0,,0
1035,29,494,Home_Decor,23.14,8,0,5.0,1,,0
8714,31,508,Electronics,11.95,69,2,3.2,0,,0
2094,21,786,Fashion,10.0,63,0,4.4,1,XS,0
1874,44,332,Electronics,39.24,4,2,4.4,1,,1
4160,36,11,Fashion,10.0,4,0,3.2,1,L,1
1294,45,314,Fashion,109.35,3,0,4.3,1,L,0
8367,41,114,Fashion,21.93,6,1,3.6,0,M,1
5648,53,581,Fashion,86.37,39,0,4.2,0,S,0
5211,36,246,Fashion,11.52,66,2,4.1,0,M,1
8326,54,12,Home_Decor,34.72,1,0,4.2,1,,0
503,18,277,Electronics,40.36,10,0,5.0,0,,0
9827,18,201,Fashion,30.78,57,0,4.1,0,L,1
8116,33,512,Fashion,10.0,33,1,3.3,1,S,1
5831,32,50,Fashion,23.18,49,3,4.6,1,S,1
6818,18,119,Fashion,56.68,2,0,4.6,0,XXL,0
7768,18,343,Home_Decor,25.03,104,1,3.5,1,,1
9104,51,1547,Fashion,36.7,75,0,4.5,0,M,0
5472,39,825,Fashion,10.96,45,1,4.7,0,XL,0
5716,29,278,Home_Decor,42.68,143,1,4.4,0,,0
5318,32,238,Fashion,10.0,13,1,5.0,0,L,0
8844,31,646,Fashion,40.43,61,0,5.0,0,M,0
7384,25,529,Home_Decor,34.81,37,0,4.6,0,,0
4755,28,127,Fashion,28.99,8,0,4.3,1,L,1
989,32,163,Fashion,78.25,51,0,4.5,0,M,0
6510,52,20,Fashion,10.0,157,0,3.6,0,L,0
7108,33,268,Home_Decor,22.77,71,1,4.9,0,,0
8790,26,368,Fashion,11.75,41,0,3.9,1,XL,0
589,44,36,Fashion,26.13,35,1,4.3,1,L,0
937,22,6,Fashion,60.75,14,1,4.4,1,M,1
5171,38,566,Electronics,10.74,30,0,5.0,0,,0
5404,36,1017,Electronics,41.27,28,0,4.1,0,,0
4427,39,721,Fashion,182.29,6,1,3.2,1,S,1
1270,49,526,Fashion,24.74,58,1,3.2,0,M,1
9582,18,10,Fashion,38.07,25,0,3.4,0,XXL,1
1325,35,76,Fashion,24.82,86,1,3.7,0,L,1
183,22,93,Electronics,36.32,9,0,3.5,0,,0
8293,44,704,Home_Decor,15.73,42,0,3.2,1,,0
7253,47,151,Fashion,49.97,103,0,4.7,1,XS,0
3195,18,323,Home_Decor,62.32,25,0,4.3,1,,0
6919,56,653,Fashion,18.94,54,1,3.2,0,S,1
3520,18,877,Fashion,14.49,28,1,3.2,0,S,1
6106,47,309,Fashion,55.09,47,0,3.7,0,XL,1
2207,52,543,Fashion,12.88,50,1,3.6,1,M,0
9282,36,398,Electronics,167.9,30,0,3.8,1,,1
9615,29,800,Home_Decor,37.8,123,1,4.6,0,,0
8179,44,608,Electronics,44.85,110,2,3.8,1,,0
8853,18,11,Electronics,11.61,18,0,3.7,1,,0
5325,37,6,Fashion,27.97,32,1,3.7,0,M,0
6660,38,288,Electronics,32.97,57,1,3.7,0,,0
4279,34,745,Electronics,206.05,44,0,4.7,0,,1
9217,49,57,Home_Decor,38.96,63,0,4.1,0,,0
114,64,830,Fashion,10.0,24,1,3.6,0,L,1
7855,22,51,Electronics,91.66,40,0,4.9,0,,0
2337,41,74,Fashion,43.91,25,1,3.7,1,XS,0
5968,49,292,Electronics,22.27,71,0,3.4,0,,0
9433,31,12,Electronics,11.39,20,0,3.7,1,,0
1445,39,75,Fashion,15.05,46,0,3.1,0,XL,0
5354,48,114,Home_Decor,31.97,224,0,4.9,0,,0
4805,31,235,Fashion,91.9,9,0,5.0,1,L,0
9687,18,491,Fashion,45.88,0,1,5.0,1,L,0
496,41,38,Electronics,42.17,54,0,4.0,0,,1
1403,49,287,Home_Decor,13.48,119,0,3.3,0,,0
7329,18,17,Electronics,68.62,61,0,3.5,0,,0
8219,32,932,Home_Decor,21.61,55,0,3.9,1,,0
1570,28,115,Fashion,25.33,44,1,3.8,1,S,0
1142,51,48,Fashion,45.06,1,1,4.4,1,M,0
6358,18,412,Fashion,39.87,99,1,4.1,0,L,1
1539,20,223,Fashion,54.35,85,0,3.9,0,L,1
2423,32,93,Electronics,10.0,18,2,4.0,0,,0
3217,18,506,Fashion,28.21,5,0,4.9,0,M,0
8630,26,195,Fashion,26.81,11,0,3.9,1,L,0
4806,18,179,Electronics,28.39,88,0,4.5,0,,0
105,33,71,Home_Decor,58.69,166,1,4.1,0,,0
43,33,62,Fashion,39.21,34,0,3.4,0,L,0
31,27,1002,Fashion,24.57,27,0,3.9,0,M,0
6319,46,718,Home_Decor,12.65,82,0,2.9,0,,0
5850,28,183,Fashion,38.87,61,0,3.5,0,M,0
1302,46,268,Fashion,71.08,52,1,4.0,1,L,0
4811,44,427,Electronics,15.57,103,1,5.0,0,,0
3296,22,112,Fashion,22.7,34,2,3.8,0,L,0
3158,36,116,Fashion,14.89,1,0,4.4,0,L,0
4950,40,302,Fashion,15.01,38,0,3.2,1,L,0
73,34,400,Electronics,79.34,5,0,4.8,0,,0
5849,23,461,Fashion,25.09,113,0,5.0,0,M,0
2349,43,261,Home_Decor,14.01,29,1,4.5,0,,1
9617,47,633,Fashion,36.84,5,0,4.4,0,M,1
6516,26,2423,Fashion,26.2,59,0,4.2,0,M,0
304,42,951,Electronics,19.14,99,2,4.0,0,,0
4962,22,756,Fashion,35.73,92,0,4.2,1,M,0
3025,18,275,Home_Decor,15.3,95,0,3.8,0,,0
5917,44,522,Electronics,48.66,55,1,3.7,0,,0
762,36,145,Fashion,42.79,76,1,3.6,0,XXL,0
2576,21,1128,Fashion,20.08,3,0,4.1,0,L,0
1685,20,115,Electronics,10.0,124,0,3.0,0,,0
3286,53,140,Fashion,57.81,17,2,3.9,1,XL,0
9185,32,346,Fashion,45.14,41,0,3.2,1,S,0
7541,42,332,Fashion,25.64,63,0,3.5,0,M,0
1830,35,215,Home_Decor,28.34,15,0,4.3,0,,0
369,36,281,Electronics,37.2,33,1,3.3,0,,0
7564,45,144,Fashion,10.0,22,0,3.6,1,M,1
9222,32,72,Fashion,32.83,20,0,4.8,0,M,0
8434,43,21,Electronics,23.3,33,0,3.2,0,,0
1431,38,426,Fashion,27.76,81,0,4.1,1,L,0
4863,26,376,Fashion,25.61,65,2,2.8,0,XS,0
2036,68,311,Electronics,22.69,45,1,3.9,1,,1
4690,29,94,Fashion,17.06,71,0,4.9,0,L,0
19,24,372,Fashion,28.86,25,0,4.3,0,M,0
1506,29,618,Fashion,23.11,34,0,4.4,1,L,0
9130,46,955,Fashion,26.84,1,0,5.0,0,XL,1
4831,45,238,Home_Decor,62.67,1,0,3.9,0,,0
9189,33,54,Fashion,15.33,25,1,5.0,0,L,0
604,51,144,Fashion,10.0,25,1,3.6,0,S,0
2863,21,33,Fashion,10.0,3,0,4.3,0,L,1
4183,24,829,Fashion,70.51,17,0,4.0,0,XL,0
3893,25,0,Fashion,36.1,26,0,4.2,1,XS,1
7121,29,816,Electronics,69.15,1,1,4.8,1,,1
9581,52,721,Fashion,107.58,11,0,3.9,0,XL,1
9316,18,337,Electronics,133.42,70,1,4.0,0,,0
2574,34,286,Home_Decor,33.09,0,1,3.7,1,,0
5997,48,47,Fashion,114.43,56,1,2.8,0,S,0
3250,18,312,Fashion,44.45,47,0,4.3,0,L,0
4466,21,101,Fashion,33.11,43,0,4.2,0,XXL,0
9422,38,261,Fashion,33.99,1,0,5.0,0,M,1
9371,18,176,Fashion,17.63,34,1,4.3,1,XXL,1
6527,30,420,Fashion,18.45,17,0,3.9,0,XXL,1
8975,44,98,Fashion,28.37,3,0,3.4,1,S,0
1436,38,132,Electronics,37.3,13,0,3.4,0,,0
7366,44,177,Electronics,21.68,39,1,4.4,0,,0
2632,40,181,Electronics,38.82,15,2,3.1,0,,0
3109,40,907,Electronics,16.11,102,0,3.8,0,,0
5863,30,16,Electronics,31.62,40,0,3.9,0,,0
7863,18,103,Electronics,90.02,194,0,4.0,0,,0
6563,32,163,Fashion,10.0,91,0,5.0,1,S,0
3617,23,72,Fashion,17.53,79,0,4.8,0,S,1
2844,20,549,Fashion,57.44,16,1,4.4,0,S,0
9639,27,672,Electronics,61.81,32,1,4.7,0,,0
7082,49,368,Fashion,34.42,2,1,4.0,1,L,1
5026,20,162,Fashion,73.62,105,0,3.7,1,S,1
1869,21,345,Fashion,156.63,42,1,3.6,0,XL,1
563,45,17,Electronics,38.9,35,1,4.1,0,,0
7481,32,248,Fashion,53.33,9,0,4.3,0,S,1
1829,33,530,Fashion,130.15,24,1,4.1,0,M,0
3538,25,28,Fashion,81.31,1,0,4.8,1,S,1
260,44,267,Fashion,121.12,124,0,3.0,1,M,0
6414,38,530,Fashion,26.05,57,0,4.9,0,L,0
4499,18,401,Electronics,26.58,18,0,4.5,0,,1
9966,41,1006,Fashion,64.46,16,1,4.0,0,S,1
9171,21,180,Electronics,17.29,41,1,3.1,1,,0
7537,29,738,Home_Decor,71.07,1,0,4.5,0,,0
7134,36,27,Fashion,10.0,17,1,4.5,0,S,1
3194,27,1541,Fashion,12.46,43,1,4.3,0,L,0
18,38,928,Home_Decor,63.41,22,0,5.0,0,,1
1012,37,138,Fashion,15.33,21,0,4.0,1,S,0
9940,18,2379,Fashion,33.47,10,0,3.9,0,M,0
612,34,702,Fashion,212.73,38,0,3.8,0,S,0
1484,30,752,Fashion,205.37,65,0,2.9,0,S,1
5,32,319,Fashion,10.9,24,2,3.9,0,L,0
6574,29,6,Fashion,10.45,365,0,4.8,1,M,1
1390,25,631,Fashion,31.72,20,2,3.8,0,S,1
9863,41,71,Electronics,14.54,49,0,3.1,0,,0
2223,43,420,Electronics,29.52,9,0,4.2,0,,0
4916,37,480,Home_Decor,211.47,48,0,4.2,1,,0
4888,54,105,Fashion,33.69,4,2,4.2,0,XXL,0
22,32,203,Fashion,24.83,4,1,4.4,0,L,1
2236,43,83,Fashion,29.65,88,0,3.6,0,XL,0
8316,44,535,Fashion,29.9,15,0,3.4,0,M,0
775,42,890,Home_Decor,69.08,112,1,4.6,0,,1
7065,37,251,Fashion,28.31,56,1,4.1,0,XS,0
4737,25,544,Fashion,38.25,26,0,4.7,0,L,0
8480,18,542,Home_Decor,27.51,35,0,3.3,1,,0
2818,39,616,Home_Decor,31.83,7,0,4.0,0,,0
5801,38,170,Electronics,25.2,6,0,4.2,1,,0
3014,18,3,Fashion,76.86,7,2,3.7,0,S,0
1705,39,521,Fashion,104.46,0,1,4.3,0,S,1
6337,43,520,Fashion,82.14,73,1,4.4,0,L,1
9686,46,873,Fashion,79.01,3,3,3.9,1,M,0
8215,28,523,Fashion,65.21,50,0,3.5,0,XXL,1
8029,18,120,Home_Decor,10.0,4,2,4.5,0,,1
499,24,183,Electronics,60.5,40,1,3.2,0,,0
6880,18,198,Fashion,13.13,11,1,3.7,0,XXL,0
1299,38,1212,Fashion,71.99,11,0,3.5,1,L,0
9213,49,277,Fashion,43.66,33,1,4.6,1,M,1
3948,40,149,Fashion,92.4,53,0,3.0,0,S,0
9649,38,467,Fashion,53.08,65,0,4.6,0,M,0
3862,25,1186,Fashion,45.28,13,1,2.7,1,S,0
4437,49,29,Electronics,41.4,33,0,3.6,0,,0
4625,39,101,Home_Decor,32.51,65,1,3.5,0,,0
9319,29,900,Home_Decor,10.0,60,1,3.9,0,,0
6193,26,117,Fashion,17.29,53,1,3.8,1,L,0
2718,45,389,Fashion,10.0,60,2,4.4,0,L,1
4070,47,287,Electronics,26.22,12,2,5.0,1,,0
2867,24,111,Electronics,15.57,152,0,4.6,0,,0
2816,44,468,Electronics,35.91,12,0,4.8,1,,0
9502,50,280,Electronics,12.11,22,2,3.7,1,,0
2530,21,890,Fashion,114.78,133,2,3.5,0,L,1
5012,43,120,Fashion,60.52,52,0,3.8,0,M,1
4110,37,872,Home_Decor,27.65,77,0,3.7,0,,0
